decision_month,decision_date,sell_date,universe_asof_date,raw_universe_size,available_universe_size,momentum_window,holding_months,top_n,avg_momentum,holding_return,stock_1,mom_1,stock_1_return,stock_2,mom_2,stock_2_return,stock_3,mom_3,stock_3_return
2016-12,2016-12-01,2017-01-03,2016-12-01,104,81,3,1,3,0.109315481148402,0.09301568802585336,NVDA,0.12127260348401585,0.16396646391874015,WDC,0.11014486031331412,0.13501528559757037,CSX,0.09652897964787606,-0.019934685438750432
2016-12,2016-12-01,2017-02-01,2016-12-01,104,81,3,2,3,0.109315481148402,0.29339748388032033,NVDA,0.12127260348401585,0.30020554978900327,WDC,0.11014486031331412,0.2940774507279067,CSX,0.09652897964787606,0.285909451124051
2016-12,2016-12-01,2017-03-01,2016-12-01,104,81,3,3,3,0.109315481148402,0.2678538002184214,NVDA,0.12127260348401585,0.1743469218131075,WDC,0.11014486031331412,0.2803454818866966,CSX,0.09652897964787606,0.34886899695546014
2017-01,2017-01-03,2017-02-01,2017-01-03,104,82,3,1,1,0.14795236164038314,0.11704726046108349,NVDA,0.14795236164038314,0.11704726046108349,,,,,,
2017-01,2017-01-03,2017-03-01,2017-01-03,104,82,3,2,1,0.14795236164038314,0.008918176095400021,NVDA,0.14795236164038314,0.008918176095400021,,,,,,
2017-01,2017-01-03,2017-04-03,2017-01-03,104,82,3,3,1,0.14795236164038314,0.06378582542491684,NVDA,0.14795236164038314,0.06378582542491684,,,,,,
2017-01,2017-01-03,2017-02-01,2017-01-03,104,82,3,1,2,0.11835552052070962,0.10730421746873753,NVDA,0.14795236164038314,0.11704726046108349,MU,0.0887586794010361,0.09756117447639157,,,
2017-01,2017-01-03,2017-03-01,2017-01-03,104,82,3,2,2,0.11835552052070962,0.0488051513576212,NVDA,0.14795236164038314,0.008918176095400021,MU,0.0887586794010361,0.08869212661984238,,,
2017-01,2017-01-03,2017-04-03,2017-01-03,104,82,3,3,2,0.11835552052070962,0.16692633265249368,NVDA,0.14795236164038314,0.06378582542491684,MU,0.0887586794010361,0.2700668398800705,,,
2017-01,2017-01-03,2017-02-01,2017-01-03,104,82,3,1,3,0.10828661202912153,0.07711059744090927,NVDA,0.14795236164038314,0.11704726046108349,MU,0.0887586794010361,0.09756117447639157,AKAM,0.0881487950459453,0.01672335738525277
2017-01,2017-01-03,2017-03-01,2017-01-03,104,82,3,2,3,0.10828661202912153,0.011866851703596618,NVDA,0.14795236164038314,0.008918176095400021,MU,0.0887586794010361,0.08869212661984238,AKAM,0.0881487950459453,-0.06200974760445255
2017-01,2017-01-03,2017-04-03,2017-01-03,104,82,3,3,3,0.10828661202912153,0.06456723068020413,NVDA,0.14795236164038314,0.06378582542491684,MU,0.0887586794010361,0.2700668398800705,AKAM,0.0881487950459453,-0.14015097326437498
2017-02,2017-02-01,2017-03-01,2017-02-01,104,82,3,1,1,0.18404627512741287,-0.09679902381305783,NVDA,0.18404627512741287,-0.09679902381305783,,,,,,
2017-02,2017-02-01,2017-04-03,2017-02-01,104,82,3,2,1,0.18404627512741287,-0.04768055651842518,NVDA,0.18404627512741287,-0.04768055651842518,,,,,,
2017-02,2017-02-01,2017-05-01,2017-02-01,104,82,3,3,1,0.18404627512741287,-0.06296992713048588,NVDA,0.18404627512741287,-0.06296992713048588,,,,,,
2017-02,2017-02-01,2017-03-01,2017-02-01,104,82,3,1,2,0.17577827977946298,-0.023918960116364185,NVDA,0.18404627512741287,-0.09679902381305783,CSX,0.16751028443151308,0.04896110358032946,,,
2017-02,2017-02-01,2017-04-03,2017-02-01,104,82,3,2,2,0.17577827977946298,-0.02717714004045263,NVDA,0.18404627512741287,-0.04768055651842518,CSX,0.16751028443151308,-0.006673723562480083,,,
2017-02,2017-02-01,2017-05-01,2017-02-01,104,82,3,3,2,0.17577827977946298,0.017615413576083816,NVDA,0.18404627512741287,-0.06296992713048588,CSX,0.16751028443151308,0.09820075428265351,,,
2017-02,2017-02-01,2017-03-01,2017-02-01,104,82,3,1,3,0.16231201495440442,-0.01863953560522343,NVDA,0.18404627512741287,-0.09679902381305783,CSX,0.16751028443151308,0.04896110358032946,MU,0.13537948530428734,-0.00808068658294192
2017-02,2017-02-01,2017-04-03,2017-02-01,104,82,3,2,3,0.16231201495440442,0.03427250664003545,NVDA,0.18404627512741287,-0.04768055651842518,CSX,0.16751028443151308,-0.006673723562480083,MU,0.13537948530428734,0.1571718000010116
